9952167133501401,.b10697226,"Seven years' harvest; notes on contemporary literature, by Henry Seidel Canby.","New York, Farrar & Rinehart, Incorporated [1936]"
9952167164201401,.b10717997,"Leigh Hunt's ""Examiner"" examined; comprising some account of that celebrated newspaper's contents, &c. 1808-25, and selections, by or concerning Leigh Hunt, Lamb, Keats, Shelley, and Byron, illustrating the literary history of that time, for the most part previously unreprinted. By Edmund Blunden.","London, Cobden-Sanderson [1928]"
9952167215701401,.b10710097,Works.,"[Russell & Russell, 1963]"
9952167222001401,.b10709393,It gives me great pleasure. Illus. by Helen Hokinson.,"New York, Dodd, Mead [1948]"
9952167237501401,.b10717250,The Woollcott reader; bypaths in the realms of gold.,"New York, The Viking Press, 1935."
9952167251701401,.b1070615x,"Collected edition of Heywood Broun, compiled by Heywood Hale Broun.","New York, Harcourt, Brace and Company [c1941]"
9952167292201401,.b10723791,The widening gyre; crisis and mastery in modern literature.,"Bloomington, Indiana University Press [1968, c1963]"
9952167306901401,.b1073580x,Playing period plays / by Lyn Oxenford ; illustrated by Bernice Carlill.,"Chicago : Coach House Press ; London : J. Garnet Miller, 1974, c1957."
9952167340501401,.b10709721,The centennial edition of the works of Sidney Lanier.,"[Baltimore The Johns Hopkins Press, 1945]"
9952167954601401,.b10809697,The Spanish background of American literature.,"New Haven, Yale University Press, 1955."
9952168096701401,.b1080772x,The economic novel in America [by] Walter Fuller Taylor.,"Chapel Hill, The University of North Carolina Press, 1942."
9952169350301401,.b10935988,"English popular literature, 1819-1851 / edited, with an introd. and commentary by Louis James.","New York : Columbia University Press, 1976."
9952170056801401,.b11269923,Tragedy : serious drama in relation to Aristotle's Poetics / F.L. Lucas.,"New York : Macmillan, 1958, c1957."
9952170840201401,.b11327364,Eleven Canadian novelists / interviewed by Graeme Gibson.,"Toronto : Anansi, [1972]"
9952172735901401,.b11081867,The ballad in literature.,"Cambridge [Eng.] University Press; New York, Putnam, 1912."
9952173559501401,.b11461858,"The Oregon crusade; across land and sea to Oregon, edited,with bibliographical resume, 1830-1840, by Archer Butler Hulbert and Dorothey Printup Hulbert...",[Colorado Springs] The Stewart commission of Colorado college and [Denver] The Denver public library [c1935]
9952173560401401,.b11461767,"Far corner, a personal view of the Pacific Northwest.","New York, Macmillan, 1952."
9952173673701401,.b11454994,The Columbia historical portrait of New York; an essay in graphic history in honor of the tricentennial of New York City and the bicentennial of Columbia University. With a foreword by Grayson L. Kirk.,"Garden City, N. Y., Doubleday, 1953."
9952173681401401,.b11455226,The Susquehanna. Illustrated by Stow Wengenroth.,"New York, Rinehart [c1955]"
9952173686501401,.b11454118,"Pioneers in petticoats; Yosemite's early women, 1856-1900. Book design by Hank Johnston.","Los Angeles, Trans-Anglo Books [1966]"
9952173806701401,.b1146379x,Le voyage de Laperouse sur les côtes de l'Alaska et de la Californie (1786) / avec une introduction et des notes par Gilbert Chinard.,"Baltimore : Johns Hopkins Press, 1937."
9952173889101401,.b11480531,"There's no place like Washington, by Vera Bloom.","New York, G. P. Putnam's sons [1944]"
9952173937501401,.b11464409,Raymond and I. With a foreword by Leonard Woolf.,"New York, Macmillan, 1956."
9952174044701401,.b11476862,"The islands of Titicaca and Koati, illustrated, by Adolph F. Bandelier.","New York, The Hispanic Society of America, 1910."
9952174671601401,.b11578099,Westward the Briton.,"New York, Scribner, 1953."
9952174764801401,.b11591948,"The Colorado River, yesterday, to-day and to-morrow, by Lewis R. Freeman.","New York, Dodd, Mead and company, 1923."
9952174793501401,.b11583770,"Overland routes to the gold fields, 1859, from contemporary diaries. Edited by LeRoy R. Hafen.","Glendale, Calif., The Arthur H. Clark company, 1942."
9952174809101401,.b11588494,"North Dakota, a guide to the northern prairie state.","New York, Oxford University Press, 1950."
9952174815801401,.b11590129,"Cattle, horses, & men of the western range, by John H. (Jack) Culley.  Illustrations by Katherine Field.","Los Angeles, California, The Ward Ritchie press, [c1940]"
9952174819401401,.b11585845,"History of the expedition of Captains Lewis and Clark, 1804-5-6; reprinted from the edition of 1814; with introduction and index by James K. Hosmer.","Chicago, A. C. McClurg & Co., 1902."
9952174922001401,.b11586710,"Wagons west: a story of the Oregon trail, by Elizabeth Page.","New York, Farrar & Rinehart, inc. [c1930]"
9952174924401401,.b11584555,Forty-niners : the chronicle of the California trail / by Archer Butler Hulbert.,"Boston : Little, Brown, 1931."
9952174998901401,.b11609679,"A pioneer at Sutter's fort, 1846-1850; the adventures of Heinrich Lienhard. Translated, edited, and annotated by Marguerite Eyer Wilbur from the original German manuscript.","Los Angeles, The Calafia society, 1941."
9952175035201401,.b11608432,"California gold camps : a geographical and historical dictionary of camps, towns, and localities where gold was found and mined, wayside stations and trading centers / Erwin G. Gudde ; edited by Elisabeth K. Gudde.","Berkeley : University of California Press, c1975."
9952175049601401,.b11593167,"The end of the trail; the far West from New Mexico to British Columbia, by E. Alexander Powell ... with forty-eight full-page illustrations and a map.","New York, C. Scribner's Sons, 1914."
9952175130201401,.b11609242,"In the heart of the Sierras; the Yo Semite valley, both historical and descriptive: and scenes by the way.  Big tree groves ... and other objects of intest; with tables of distances and altitudes, maps, etc. ... By J. M. Hutchings.","Yo Semite valley, Pub. at the Old Cabin; Oakland, Cal., Pacific press publishing house, 1886."
9952175362801401,.b11652123,Population and the American future; the report.,"Washington; For sale by the Supt. of Docs., U.S. Govt. Print. Off. [1972]"
9952175369201401,.b11628820,"Renaissance, nationalism and social changes in modern India.","Calcutta, Bookland [1965]"
9952175496201401,.b11646081,Social life of Virginia in the seventeenth century.,"Williamstown, Mass., Corner House Publishers [1968]"
9952175502501401,.b11635009,"The forgotten Americans; a survey of values, beliefs, and concerns of the majority, by Frank E. Armbruster. With contributions by Doris Yokelson.","New Rochelle, N.Y., Arlington House [1972]"
9952175529601401,.b11648867,"Length of life; a study of the life table, by Louis I. Dublin, Alfred J. Lotka [and] Mortimer Spiegelman.","New York, Ronald Press Co. [1949]"
9952175580901401,.b1163795x,The segmented society ; an introduction to the meaning of America / Robert H. Wiebe.,"New York : Oxford University Press, 1975."
9952175604201401,.b11631673,"A century of social reform in India, by S. Natarajan. With a foreword by P.B. Gajendragadkar.","Bombay, New York, Asia Pub. House [1962, c1959]"
9952175623401401,.b11633852,"South Africa, a study in conflict, by Pierre L. van den Berghe.","Middletown, Conn., Wesleyan University Press [1965]"
9952175638701401,.b11651556,"Benevolent institutions 1904 / Department of Commerce and Labor, Bureau of the Census.","Washington : Govt. Print. Off., 1905."
9952175726501401,.b11628364,"Two Japanese villages: Matsunagi, a Japanese mountain community [by] John B. Cornell; Kurusu, a Japanese agricultural community [by] Robert J. Smith.","Ann Arbor, University of Michigan Press, 1956."
9952175743801401,.b11647000,Continuity and change in Latin America. Edited by John J. Johnson. Contributors: Richard N. Adams [and others],"Stanford, Calif., Stanford University Press, 1964."
9952175860001401,.b1168429x,Social mobility in Britain. With contributions by J. Berent [and others],"London, Routledge & Paul [1954]"
9952175915601401,.b11667527,California place names; the origin and etymology of current geographical names.,"Berkeley, University of California Press, 1969."
9952176150001401,.b11684690,"The shearers and the shorn: a study of life in a Devon community, by E. W. Martin.","London, Routledge & K. Paul [1965]"
9952176306801401,.b11684100,"Joseph Ashby of Tysoe, 1859-1919; a study of English village life. With a foreword by J.W. Robertson Scott.","Cambridge [Eng.] University Press, 1961."
9952160873001401,.b10019194,Victoria's legacy / Judith Lynch Waldhorn & Sally Woodbridge ; drawings by Wendy Wheeler.,"San Francisco : 101 Productions ; New York : distributed to the book trade in the U.S. by Scribner's, c1978."
9952161471501401,.b10035497,Wolfert's Roost / Washington Irving ; edited by Roberta Rosenberg.,"Boston : Twayne Publishers, 1979."
9952161540101401,.b10009826,Candles and carnival lights : the Catholic sensibility of F. Scott Fitzgerald / Joan M. Allen.,"New York : New York University Press, 1978."
9952161698201401,.b10044917,Reaching out : sensitivity and order in recent American fiction by women / by Anne Z. Mickelson.,"Metuchen, N.J. : Scarecrow Press, 1979."
9952161835501401,.b10079324,The urban threshold : growth and change in a nineteenth-century American community / Stuart M. Blumin.,"Chicago : University of Chicago Press, c1976."
9952162022001401,.b10098008,"Alabama; a guide to the deep South, compiled by workers of the Writers' Program of the Work Projects Administration in the State of Alabama ... Sponsored by the Alabama State Planning Commission.","New York, R.R. Smith, 1941."
9952162430101401,.b10150250,Essays on nineteenth century British theatre / edited by Kenneth Richards and Peter Thomson.,"London : Methuen, 1971."
9952162499201401,.b10158169,Five for freedom; a study of feminism in fiction [by] Geoffrey Wagner.,"Rutherford [N.J.] Fairleigh Dickinson University Press [1973, c1972]"
9952162626701401,.b10164303,"S. Weir Mitchell, by Joseph P. Lovering.","New York, Twayne Publishers 1971"
9952162922601401,.b10199135,The California trail : an epic with many heroes / by George R. Stewart.,"New York : McGraw-Hill, c1962."
9952163525901401,.b10266343,"Social area analysis: theory, illustrative application, and computational procedures, by Eshref Shevky and Wendell Bell.","Westport, Conn., Greenwood Press [1972, c1955]"
9952163790401401,.b10320131,Nuclear power and social planning : the city of the second sun / Gerald Garvey.,"Lexington, Mass. : Lexington Books, c1977."
9952163972601401,.b1031216x,"Letters of Jonathan Oldstyle, gent. ; Salmagundi : or, The whim-whams and opinions of Launcelot Langstaff, Esq. & others / Washington Irving ; edited by Bruce I. Granger and Martha Hartzog.","Boston : Twayne Publishers, 1977."
9952166079601401,.b10582678,Beaumont and Fletcher on the Restoration stage.,"[New York] B. Blom [1965, c1926]"
9952166086301401,.b10584250,"Creative dramatics, for the upper grades and junior high school, by Winifred Ward ...","New York, London, D. Appleton and Company [c1930]"
9952166389501401,.b10625215,"The complex fate; Hawthorne, Henry James and some other American writers. With an introd. and 2 interpolations by F.R. Leavis.","London, Chatto and Windus, 1952."
9952166406901401,.b10579217,"The story of Sadler's Wells, 1683-1964, by Dennis Arundell.","New York, Theatre Arts Books [1966, c1965]"
9952166510601401,.b10623085,Orpheus in the Middle Ages.,"Cambridge, Mass., Harvard University Press, 1970."
9952166566601401,.b10655840,Modern drama; essays in criticism. Edited by Travis Bogard and William I. Oliver.,"New York, Oxford University Press, 1965."
9952166667001401,.b10660483,Estructura y tecnicas de la novela sentimental y caballeresca.,"Madrid, Gredos [1973]"
9952166672101401,.b1065074x,"Democracy and poetry, by Francis B. Gummere.","Boston and New York, Houghton Mifflin-company [1911]"
9952166700801401,.b10649724,A romantic view of poetry; being lectures given at the Johns Hopkins university on the Percy Turnbull memorial foundation in Nov. 1941 [by] Joseph Warren Beach.,"Minneapolis, The University of Minnesota press [1944]"
9952166701001401,.b10649700,"Books & battles: American literature, 1920-1930 [by] Irene and Allen Cleaton.","Boston, Houghton Mifflin Company, 1937."
9952166790001401,.b10675796,The modern fables of Henry James.,"Harvard university press, 1935."
9952166807501401,.b10661293,The inward turn of narrative. Translated from the German by Richard & Clara Winston. Foreword by Joseph Frank.,"[Princeton, N.J.] Princeton University Press [1973]"
9952166819101401,.b10665201,"A new edition of the Pulitzer prize plays, edited by Kathryn Coe & William H. Cordell; introduction by William Lyon Phelps.","New York, Random house [1940]"
9952166848801401,.b10657344,"European dramatists, by Archibald Henderson ...","Cincinnati, Stewart & Kidd Ccompany, 1913."
9952166854701401,.b10677859,"America in contemporary fiction, by Percy H. Boynton.","Chicago, Ill., University of Chicago press [c1940]"
9952166905801401,.b10676417,The fine hammered steel of Herman Melville; with a checklist of Melville studies.,"Urbana, University of Illinois Press, 1957."
9952166908501401,.b10676296,Melville and the comic spirit [by] Edward H. Rosenberry.,"Cambridge, Harvard University Press, 1955."
9952166912701401,.b10676107,Melville's religious thought; an essay in interpretation.,"New York, Pageant Books, 1959 [c1943]"
9952166914401401,.b10672941,Playwrights of the new American theater / by Thomas H. Dickinson.,"New York : Macmillan, 1925."
9952166915801401,.b10672631,International folk plays.,"Chapel Hill, University of North Carolina Press [1949]"
9952166918301401,.b10674196,The yellow ruff & The Scarlet letter; a source of Hawthorne's novel.,"Gainesville, University of Florida Press, 1955."
9952166919401401,.b10674068,Who's who in Faulkner [by] Margaret Patricia Ford [and] Suzanne Kincaid.,[Baton Rouge] Louisiana State University Press [1963]
9952166938701401,.b10659146,"Essays on modern dramatists, by William Lyon Phelps ...","New York, The Macmillan Company, 1921."
9952166944501401,.b10658403,World drama from AEschylus to Anouilh.,"New York, Harcourt, Brace [1950?]"
9952166958701401,.b1070274x,Scenes from the Mesozoic and other drawings.,"New Haven, Yale University Press, 1935."
9952166960201401,.b10702659,After all.,"New York, London, A. A. Knopf, 1936."
9952166974901401,.b10704656,Nuts in May. Drawings by Alajalov.,"New York, Dodd, Mead [c1950]"
9952166990601401,.b10699028,"Adventures with authors, by the late S. C. Roberts.","Cambridge, Cambridge U. P., 1966."
9952166991101401,.b10698954,"Scrutinies by various writers, collected by Edgell Rickword.","London, Wishart & Company, 1928."
9952166992401401,.b10692125,A book of hours [by] Donald Culross Peattie: decorations by Lynd Ward.,"New York, G.P. Putnam's Sons, 1937."
9952167009701401,.b10697974,"Philosophical incursions into English literature, by John Laird.","Cambridge [Eng.] The University press, 1946."
9952167010201401,.b10697925,"Reconsiderations, literary essays, by E. E. Kellett.","Cambridge [Eng.] The University press, 1928."
9952167010801401,.b1069786x,"Tennyson, Ruskin, Mill and other literary estimates.","The Macmillan company, 1902 [c1900]"
9952167017901401,.b10693130,The plays of Eugene O'Neill. With a pref. by Harry T. Moore.,"Carbondale, Southern Illinois University Press [1965]"
9952167020501401,.b10692848,"For authors only, and other gloomy essays, by Kenneth Roberts.","Garden City, N.Y., Doubleday, Doran & Company, inc., 1935."
9952167047601401,.b10688286,"Modes and morals, by Katharine Fullerton Gerould.","New York, C. Scribner's Sons, 1920."
9952167059201401,.b10700912,A time to act; selected addresses.,"Boston, Houghton Mifflin company, 1943."
9952167063201401,.b10700493,Atlantic classics. Second series.,"Boston, The Atlantic Monthly Press, inc. [c1918]"
9952167069701401,.b10706689,"God and my father, by Clarence Day.","New York, A. A. Knopf, 1932."
9952167084101401,.b10705533,The American humorist: conscience of the twentieth century.,"Ames, Iowa State University Press [1964]"
9952167091701401,.b10693993,"Camp-fires and guide-posts; a book of essays and excursions, by Henry Van Dyke ...","New York, C. Scribner's sons, 1921."
9952167114401401,.b10692654,"Eight decades; essays and episodes, by Agnes Repplier.","Boston, Houghton Mifflin, 1937."
9952167124301401,.b10694791,"""The nigger"", an American play in three acts, by Edward Sheldon.","New York, The Macmillan company, 1910."
9952167212101401,.b10710504,"John Lothrop Motley; representative selections, with introduction, bibliography, and notes by Chester Penn Higby...and B.T. Schantz...","New York, Cincinnati [etc.] American book company [c1939]"
9952167236501401,.b1071733x,"Critical essays of the early nineteenth century, with introduction and notes by Raymond Macdonald Alden ...","New York, Chicago [etc.] C. Scribner's Sons [c1921]"
9952167238301401,.b10717171,"The Borzoi reader, edited with an introduction and notes by Carl Van Doren.","New York, A. A. Knopf, 1936."
9952167335101401,.b10714005,"Long, long ago.","New York, The Viking Press, 1943."
9952167337701401,.b10710036,Thirty years.,"Boston, Little, Brown [1954]"
9952167339601401,.b10709824,The complete writings of James Russell Lowell.,"Cambridge, The Riverside Press, 1904."
9952167351201401,.b10704115,"We followed our hearts to Hollywood, by Emily Kimbrough; drawings by Helen E. Hokinson.","New York, Dodd, Mead & Company, 1943."
9952168206401401,.b10825150,Early lectures. Edited by Stephen E. Whicher and Robert E. Spiller.,"Cambridge, Mass., Harvard University Press, 1959-"
9952168560801401,.b10890853,"California coastal access guide / State of California, California Coastal Commission.","Berkeley : University of California Press, c1997."
9952170752101401,.b11298753,The American city : from the Civil War to the New Deal / Giorgio Ciucci ... [et al.] ; translated from the Italian by Barbara Luigia La Penta.,"Cambridge, Mass. : MIT Press, c1979."
9952170958501401,.b11349451,John Dos Passos / by John H. Wrenn.,"New Haven, Conn. : College and University Press, 1961."
9952172605501401,.b11082148,"Poetic origins and the ballad, by Louise Pound.","New York, The Macmillan company, 1921."
9952172676401401,.b11093791,"Venice, California; an urban fantasy. English text by Feelie Lee.","New York, Grossman Publishers, 1973 [c1972]"
9952172744101401,.b11081612,The method of Henry James / by Joseph Warren Beach.,"New Haven : Yale University Press, 1918."
9952173669801401,.b11455202,"Rochester and Monroe County [by] Federal Writers' Project, Works Progress Administration, State of New York; sponsored by the city of Rochester and the Genesee book club.","Rochester, N. Y., Scrantom's, 1937."
9952173675901401,.b11454775,"Nooks & corners of old New York, by Charles Hemstreet; illustrated by E. C. Peixotto.","New York, Charles Scribner's sons, 1899."
9952173677001401,.b11455664,City of the golden 'fifties [by] Pauline Jacobson.,"Berkeley and Los Angeles, University of California press, 1941."
9952173679101401,.b11455457,"New Jersey, a guide to its present and past; compiled and written by the Federal Writers' Project of the Works Progress Administration for the State of New Jersey ... Sponsored by the Public Library of Newark and the New Jersey Guild Associates.","New York, The Viking Press, 1939."
9952173687801401,.b11453989,Remain to be seen; historic California houses open to the public.,"Berkeley, Calif., Howell-North Books [1973]"
9952173769801401,.b11475730,This way southward; a journey through Patagonia and Tierra de Fuego.,"New York, W. W. Norton & company, inc. [c1940]"
9952173779501401,.b11476187,"Chile, by Erna Fergusson.","New York, A.A. Knopf, 1943."
9952173880301401,.b11471475,"South America called them; explorations of the great naturalists: La Condamine, Humboldt, Darwin, Spruce [by] Victor Wolfgang Von Hagen.","New York, A.A. Knopf, 1945."
9952173880901401,.b11472418,The Amazon: a new frontier?...,[New York] Foreign Policy Association [1944]
9952173881801401,.b11471384,Between Maule and Amazon [by] Arnold J. Toynbee.,"London, New York [etc.] Oxford U.P., 1967."
9952174039301401,.b11469833,South by thunderbird [by] Hudson Strode.,"New York, Harcourt, Brace [1945]"
9952174719501401,.b11569323,The sociology of Colonial Virginia.,"New York, Philosophical Library [1968]"
9952174794101401,.b11583708,Tramping with a poet in the Rockies / by Stephen Graham ; with thirty-eight emblems by Vernon Hill.,"New York : D. Appleton, 1922."
9952174814801401,.b11586138,"Piñon country, by Haniel Long.","New York, Duell, Sloan & Pearce [c1941]"
9952174847001401,.b11575189,"Seeing the middle West, by John T. Faris...with frontispiece in color and 91 doubletone illustrations.","Philadelphia, London, J.B. Lippincott company, 1923."
9952174847701401,.b11575074,Master of the Mississippi; Henry Shreve and the conquest of the Mississippi.,"Boston, Houghton Mifflin Company, 1941."
9952174922501401,.b11586667,"The day of the cattleman, by Ernest Staples Osgood.","Minneapolis, The University of Minnesota Press, 1929."
9952174936301401,.b11589516,"Pike's Peak gold rush guidebooks of 1859 by Luke Tierney [and] William B. Parsons, and summaries of the other fifteen; edited by Le Roy R. Hafen ...","Glendale, Calif., The Arthur H. Clark Company, 1941."
9952174941701401,.b1158189x,The Old West speaks. Water-color paintings by William Henry Jackson.,"Englewood Cliffs, N.J., Prentice-Hall [1956]"
9952175014301401,.b11608109,The thousand mile summer in desert and high sierra. With photos. by the author.,"Berkeley, Calif., Howell-North Books, 1964."
9952175135801401,.b11610098,"Rider's California; a guide-book for travelers, with 28 maps and plans, compiled under the general editorship of Fremont Rider, by Frederic Taber Cooper, A. M., PH. D.","New York, The Macmillan company; London, G. Allen & Unwin, ltd., 1925."
9952175139301401,.b11608821,"Pioneer notes from the diaries of Judge Benjamin Hayes, 1849-1875.","Los Angeles, Priv. print., 1929."
9952175582801401,.b11637936,"Social thought in America, the revolt against formalism.","New York, Viking Press, 1949."
9952175714801401,.b11628807,India: the social anthropology of a civilization [by] Bernard S. Cohn.,"Englewood Cliffs, N.J., Prentice-Hall [1971]"
9952175742601401,.b11635368,"Great times : an informal social history of the United States, 1914-1929 / by J. C. Furnas.","New York : Putnam, [1974]"
9952175752001401,.b1164929x,"Population problems in the United States and Canada; an outgrowth of papers presented at the eighty-sixth annual meeting of the American Statistical Association, December, 1924, edited by Louis I. Dublin ...","Boston, New York, Houghton Mifflin Company, 1926."
9952175855601401,.b11684458,"Reformation to Industrial Revolution; the making of modern English society, 1530-1780 [by] Christopher Hill.","New York, Pantheon Books [1968, c1967]"
9952176043501401,.b11679864,Social thought from lore to science ... by Harry Elmer Barnes ... and Howard Becker ... with the assistance of Emile Benoît-Smullyan and others.,"Boston, New York [etc.] D. C. Heath and Company [c1938]"
9952161425901401,.b1001620x,The Scandinavian theatre : a short history / [by] Frederick J. Marker and Lise-Lone Marker.,"Oxford : Blackwell, 1975."
9952162008701401,.b1009605x,Ruth Suckow / by Abigail Ann Hamblen.,"Boise : Boise State University, c1978."
9952162121001401,.b10103399,The great succession : Henry James and the legacy of Hawthorne / Robert Emmet Long.,"Pittsburgh : University of Pittsburgh Press, c1979."
9952162154301401,.b10144079,The shape of Hawthorne's career / Nina Baym.,"Ithaca, N.Y. : Cornell University Press, 1976."
9952162651201401,.b10168096,"Playwrights for tomorrow; a collection of plays, edited, with an introd. by Arthur H. Ballet.","Minneapolis, University of Minnesota Press [1966-"
9952163061401401,.b10256507,Society and bureaucracy in contemporary Ghana / Robert M. Price.,"Berkeley : University of California Press, c1975."
9952163392101401,.b10275216,Structures mentales et creation culturelle.,"Paris, Editions Anthropos [1970]"
9952163609301401,.b10294995,Mid-century drama.,"London : Faber and Faber, 1962."
9952163708701401,.b10291490,Cosmic satire in the contemporary novel / John W. Tilton.,"Lewisburg, [Pa.] : Bucknell University Press, c1977."
9952163851201401,.b10308519,From option to opening / Donald C. Farber.,"New York : Drama Book Specialists, c1977."
9952164150501401,.b10325748,Tomorrow's American / edited by Samuel Sandmel.,"New York : Oxford University Press, 1977."
9952164513801401,.b10401490,"The new Europeans: a guide to the workings, institutions and character of contemporary Western Europe.","London, Hodder & Stoughton, 1968."
9952165400901401,.b10502646,Alaska : a travel survival kit / Jim DuFresne.,"Hawthorn, Vic., Australia ; Berkeley, Calif. : Lonely Planet Publications, 1994."
9952165809101401,.b10541408,"Essays on European literature, in honor of Liselotte Dieckmann. Edited by Peter Uwe Hohendahl, Herbert Lindenberger [and] Egon Schwarz.","St. Louis, Washington University Press [1972]"
9952165846001401,.b10522104,Allegory / John MacQueen.,"London : Methuen, c1970."
9952166087901401,.b10584067,Curtains; selections from the drama criticism and related writings.,"New York, Atheneum, 1961."
9952166123901401,.b10579928,An introduction to the Chinese theatre.,"New York, Theatre Arts Books [1959]"
9952166564001401,.b10656121,"A study of the modern drama; a handbook for the study and appreciation of the best plays, European, English and American, of the last half century, by Barrett H. Clark.","New York, London, D. Appleton and Company, 1925."
9952166682301401,.b10651809,"The cruelest month; spring, nature, and love in classical and medieval lyrics, by James J. Wilhelm.","New Haven, Yale University Press, 1965."
9952166695601401,.b10657538,Tragedy and comedy.,"New York, Simon and Schuster [1967]"
9952166711101401,.b10651937,"The problem-play and its influence on modern thought and life, by Ramsden Balmforth.","New York, H. Holt and company, 1928."
9952166756001401,.b10685820,"Inheritors; a play in three acts, by Susan Glaspell.","Boston, Small, Maynard [c1921]"
9952166771101401,.b10675139,"Twentieth century interpretations of The ambassadors; a collection of critical essays, edited by Albert E. Stone, Jr.","Englewood Cliffs, N.J., Prentice-Hall [1969]"
9952166776401401,.b1067035x,"The old maid, dramatized by Zoe Akins from the novel by Edith Wharton.","New York, London, D. Appleton-Century Company, Incorporated, 1935."
9952166784701401,.b10671110,"Hotel universe, a play, by Philip Barry.","New York, Los Angeles, S. French; London, S. French ltd., 1930."
9952166800001401,.b10660859,The moral and the story [by] Ian Gregor & Brian Nicholas.,"London, Faber and Faber [1962]"
9952166806301401,.b10661384,"Five masters; a study in the mutations of the novel, by Joseph Wood Krutch.","New York, J. Cape & H. Smith [c1930]"
9952166827401401,.b10662492,Roman et lumieres au XVIIIe [i. e. dix-huitieme] siecle. Colloque sous la presidence de Werner Krauss [et al.] Avec la participation de G. Benrekassa [et al.],"Paris, Editions sociales [1970]"
9952166855001401,.b10677811,The dungeon of the heart; human isolation and the American novel [by] Edwin T. Bowden.,"New York, Macmillan, 1961."
9952166877901401,.b10678864,Twelve original essays on great American novels.,"Detroit, Wayne State University Press, 1958."
9952166890101401,.b10674536,"Nathaniel Hawthorne, by George E. Woodberry.","Boston, and New York, Houghton, Mifflin and Co., 1902."
9952166892501401,.b10672448,"Representative American dramas, national and local, edited with introductions, by Montrose J. Moses, revised and brought up to date by Joseph Wood Krutch ...","Boston, Little, Brown and Company, 1941."
9952166910801401,.b10673180,Drama and commitment; politics in the American theatre of the thirties.,"Bloomington, Indiana University Press, 1964."
9952166912901401,.b10673064,American dramatic literature; ten modern plays in historical perspetive.,"New York, McGraw-Hill, 1961."
9952166913801401,.b10673003,"The theme of loneliness in modern American drama, by Winifred L. Dusenbury.","Gainesville, University of Florida Press, 1960."
9952166956201401,.b10698917,"Dear Prue's husband and other people, by Joseph J. Reilly ...","New York, The Macmillan Company, 1932."
9952166956501401,.b10698899,Studies in literature. Third series. By Sir Arthur Quiller-Couch.,"New York, G. P. Putnam's sons; Cambridge, Eng., University press, 1930."
9952166975201401,.b10704607,The education of H*y*m*a*n* K*a*p*l*a*n / by Leonard Q. Ross.,"New York : Harcourt, Brace & World, c1937."
9952166992801401,.b10692095,Books in black or red / by Edmund Lester Pearson.,"New York : The Macmillan company, 1923."
9952166993201401,.b10692071,Plays of Eugene O'Neill.,"New York, Random House [c1955]"
9952167001501401,.b10690918,"A New England group and others; Shelburne essays, eleventh series, by Paul Elmer More.","Boston, New York, Houghton Mifflin company, 1921."
9952167005201401,.b10690566,"Shelburne essays, by Paul Elmer More.","New York and London, G.P.Putnam's sons, 1905."
9952167005901401,.b10690529,"Shelburne essays, by Paul Elmer More.","New York, London, G. P. Putnam's sons, 1904."
9952167014301401,.b10696441,"Behind the magic curtain, eight folk scenes originally presented by the junior players of the Neighborhood Playhouse for the National Theatre Conference.","New York, Theatre Arts, inc. [c1934]"
9952167017401401,.b10693191,"Futz, and what came after. With an introd. by Jerome Rothenberg.","New York, Random House [1968]"
9952167058301401,.b1070100x,"Orations of American orators, including biographical and critical sketches, with a special introduction by Julian Hawthorne.","New York, The Colonial press [c1900]"
9952167062301401,.b10700584,"A book of modern essays, ed. by Bruce Welker McCullough and Edwin Berry Burgum.","New York, Scribner [c1926]"
9952167063801401,.b10700432,"Heart of man, and other papers.","New York, Harcourt, Brace and Howe, 1920."
9952167074801401,.b10702866,"Thoughts without words, by Clarence Day.","New York, London, A. A. Knopf, 1928."
9952167082601401,.b10706768,"Collected writings and addresses of William Chapin Deming, ed. by Agnes Wright Spring.","Glendale, Calif., Priv. print. by the A. H. Clark Co., 1946-47."
9952167096901401,.b1069738x,"The delight of great books, by John Erskine.","Indianapolis, The Bobbs-Merrill Company [c1928]"
9952167125301401,.b10694699,Sunrise at Campobello; a play in three acts.,"New York, Random House [1958]"
9952167208201401,.b10710930,The dissenting opinions of Mister Westbrook Pegler.,"New York, C. Scribner's sons, 1938."
9952167455001401,.b10760799,The Japanese people : origins of the people and the language / By Isao Komatsu.,"Tokyo : Kokusai Bunka Shinkokai, 1962."
9952168205201401,.b10825289,"The centenary edition of the works of Nathaniel Hawthorne / [editors, William Charvat ... et al.].","Columbus : Ohio State University Press, c1962-1988."
9952170057701401,.b11265243,Emerson's angle of vision : man and nature in American experience / Sherman Paul.,"Cambridge [Mass.] : Harvard University Press, c1952 (1965 printing)"
9952170138901401,.b11253423,The literature of the Anglo-Saxons / by George K. Anderson.,"Princeton, N.J. : Princeton University Press, 1949."
9952170139801401,.b11253332,"History of English literature ... by Bernhard ten Brink, tr. from the German.","New York, H. Holt and company, 1883-1896."
9952170649401401,.b11298649,"The real and the ideal in the novella of Italy, France, and England; four centuries of change in the Boccaccian tale.","Chapel Hill : University of North Carolina Press, 1968."
9952171154901401,.b11377124,John Barth : an introduction / David Morrell.,"University Park : Pennsylvania State University Press, c1976."
9952171170201401,.b11379807,The imaginary voyage in prose fiction / Philip Babcock Gove.,"New York : Arno Press, 1974."
9952171446601401,.b11382533,"Jackson Hole, Wyoming : in the shadows of the Tetons.","Norman : University of Oklahoma Press, 1970."
